orthogonal,3000,0,20000,1
orthogonal,3000,1000,20000,167
orthogonal,3000,2000,20000,358
orthogonal,3000,3000,20000,522
orthogonal,3000,4000,20000,709
orthogonal,3000,5000,20000,841
orthogonal,3000,6000,20000,1000
orthogonal,3000,7000,20000,1157
orthogonal,3000,8000,20000,1334
orthogonal,3000,9000,20000,1518
orthogonal,3000,10000,20000,1677
orthogonal,3000,11000,20000,1838
orthogonal,3000,12000,20000,1996
orthogonal,3000,13000,20000,2165
orthogonal,3000,14000,20000,2344
orthogonal,3000,15000,20000,2513
orthogonal,3000,16000,20000,2689
orthogonal,3000,17000,20000,2863
orthogonal,3000,18000,20000,3048
orthogonal,3000,19000,20000,3217
orthogonal,3000,20000,20000,3378
orthogonal,3500,0,20000,0
orthogonal,3500,1000,20000,165
orthogonal,3500,2000,20000,319
orthogonal,3500,3000,20000,498
orthogonal,3500,4000,20000,651
orthogonal,3500,5000,20000,807
orthogonal,3500,6000,20000,978
orthogonal,3500,7000,20000,1137
orthogonal,3500,8000,20000,1310
orthogonal,3500,9000,20000,1463
orthogonal,3500,10000,20000,1622
orthogonal,3500,11000,20000,1773
orthogonal,3500,12000,20000,1931
orthogonal,3500,13000,20000,2108
orthogonal,3500,14000,20000,2264
orthogonal,3500,15000,20000,2435
orthogonal,3500,16000,20000,2596
orthogonal,3500,17000,20000,2810
orthogonal,3500,18000,20000,2981
orthogonal,3500,19000,20000,3139
orthogonal,3500,20000,20000,3302
orthogonal,4000,0,20000,0
orthogonal,4000,1000,20000,179
orthogonal,4000,2000,20000,344
orthogonal,4000,3000,20000,503
orthogonal,4000,4000,20000,668
orthogonal,4000,5000,20000,822
orthogonal,4000,6000,20000,982
orthogonal,4000,7000,20000,1147
orthogonal,4000,8000,20000,1311
orthogonal,4000,9000,20000,1478
orthogonal,4000,10000,20000,1639
orthogonal,4000,11000,20000,1811
orthogonal,4000,12000,20000,1989
orthogonal,4000,13000,20000,2151
orthogonal,4000,14000,20000,2338
orthogonal,4000,15000,20000,2521
orthogonal,4000,16000,20000,2671
orthogonal,4000,17000,20000,2848
orthogonal,4000,18000,20000,3009
orthogonal,4000,19000,20000,3166
orthogonal,4000,20000,20000,3331
orthogonal,4500,0,20000,0
orthogonal,4500,1000,20000,149
orthogonal,4500,2000,20000,308
orthogonal,4500,3000,20000,470
orthogonal,4500,4000,20000,620
orthogonal,4500,5000,20000,775
orthogonal,4500,6000,20000,937
orthogonal,4500,7000,20000,1105
orthogonal,4500,8000,20000,1280
orthogonal,4500,9000,20000,1447
orthogonal,4500,10000,20000,1581
orthogonal,4500,11000,20000,1754
orthogonal,4500,12000,20000,1920
orthogonal,4500,13000,20000,2094
orthogonal,4500,14000,20000,2279
orthogonal,4500,15000,20000,2446
orthogonal,4500,16000,20000,2617
orthogonal,4500,17000,20000,2792
orthogonal,4500,18000,20000,2947
orthogonal,4500,19000,20000,3130
orthogonal,4500,20000,20000,3296
orthogonal,5000,0,20000,0
orthogonal,5000,1000,20000,190
orthogonal,5000,2000,20000,373
orthogonal,5000,3000,20000,525
orthogonal,5000,4000,20000,694
orthogonal,5000,5000,20000,873
orthogonal,5000,6000,20000,1035
orthogonal,5000,7000,20000,1202
orthogonal,5000,8000,20000,1364
orthogonal,5000,9000,20000,1533
orthogonal,5000,10000,20000,1681
orthogonal,5000,11000,20000,1835
orthogonal,5000,12000,20000,1996
orthogonal,5000,13000,20000,2159
orthogonal,5000,14000,20000,2318
orthogonal,5000,15000,20000,2497
orthogonal,5000,16000,20000,2675
orthogonal,5000,17000,20000,2858
orthogonal,5000,18000,20000,3046
orthogonal,5000,19000,20000,3195
orthogonal,5000,20000,20000,3361
orthogonal,5500,0,20000,0
orthogonal,5500,1000,20000,154
orthogonal,5500,2000,20000,324
orthogonal,5500,3000,20000,490
orthogonal,5500,4000,20000,666
orthogonal,5500,5000,20000,842
orthogonal,5500,6000,20000,994
orthogonal,5500,7000,20000,1161
orthogonal,5500,8000,20000,1335
orthogonal,5500,9000,20000,1508
orthogonal,5500,10000,20000,1685
orthogonal,5500,11000,20000,1870
orthogonal,5500,12000,20000,2038
orthogonal,5500,13000,20000,2192
orthogonal,5500,14000,20000,2364
orthogonal,5500,15000,20000,2510
orthogonal,5500,16000,20000,2666
orthogonal,5500,17000,20000,2812
orthogonal,5500,18000,20000,2979
orthogonal,5500,19000,20000,3169
orthogonal,5500,20000,20000,3345
orthogonal,3000,0,30000,0
orthogonal,3000,1000,30000,150
orthogonal,3000,2000,30000,318
orthogonal,3000,3000,30000,511
orthogonal,3000,4000,30000,703
orthogonal,3000,5000,30000,857
orthogonal,3000,6000,30000,1009
orthogonal,3000,7000,30000,1191
orthogonal,3000,8000,30000,1355
orthogonal,3000,9000,30000,1530
orthogonal,3000,10000,30000,1699
orthogonal,3000,11000,30000,1863
orthogonal,3000,12000,30000,2053
orthogonal,3000,13000,30000,2216
orthogonal,3000,14000,30000,2391
orthogonal,3000,15000,30000,2570
orthogonal,3000,16000,30000,2746
orthogonal,3000,17000,30000,2910
orthogonal,3000,18000,30000,3083
orthogonal,3000,19000,30000,3224
orthogonal,3000,20000,30000,3405
orthogonal,3000,21000,30000,3573
orthogonal,3000,22000,30000,3727
orthogonal,3000,23000,30000,3915
orthogonal,3000,24000,30000,4111
orthogonal,3000,25000,30000,4269
orthogonal,3000,26000,30000,4427
orthogonal,3000,27000,30000,4589
orthogonal,3000,28000,30000,4745
orthogonal,3000,29000,30000,4920
orthogonal,3000,30000,30000,5068
