random1,3000,0,1000,0
random2,3000,0,1000,0
random1,3000,1000,1000,194
random2,3000,1000,1000,186
random1,3500,0,1000,0
random2,3500,0,1000,0
random1,3500,1000,1000,213
random2,3500,1000,1000,188
random1,4000,0,1000,0
random2,4000,0,1000,0
random1,4000,1000,1000,205
random2,4000,1000,1000,182
random1,4500,0,1000,0
random2,4500,0,1000,0
random1,4500,1000,1000,198
random2,4500,1000,1000,202
random1,5000,0,1000,0
random2,5000,0,1000,0
random1,5000,1000,1000,175
random2,5000,1000,1000,199
random1,5500,0,1000,0
random2,5500,0,1000,0
random1,5500,1000,1000,195
random2,5500,1000,1000,194
random1,3000,0,5000,0
random2,3000,0,5000,0
random1,3000,1000,5000,201
random2,3000,1000,5000,172
random1,3000,2000,5000,388
random2,3000,2000,5000,383
random1,3000,3000,5000,575
random2,3000,3000,5000,588
random1,3000,4000,5000,736
random2,3000,4000,5000,796
random1,3000,5000,5000,898
random2,3000,5000,5000,998
random1,3500,0,5000,0
random2,3500,0,5000,0
random1,3500,1000,5000,214
random2,3500,1000,5000,185
random1,3500,2000,5000,390
random2,3500,2000,5000,370
random1,3500,3000,5000,584
random2,3500,3000,5000,574
random1,3500,4000,5000,772
random2,3500,4000,5000,776
random1,3500,5000,5000,968
random2,3500,5000,5000,952
random1,4000,0,5000,0
random2,4000,0,5000,0
random1,4000,1000,5000,197
random2,4000,1000,5000,202
random1,4000,2000,5000,404
random2,4000,2000,5000,394
random1,4000,3000,5000,606
random2,4000,3000,5000,599
random1,4000,4000,5000,792
random2,4000,4000,5000,795
random1,4000,5000,5000,983
random2,4000,5000,5000,998
random1,4500,0,5000,0
random2,4500,0,5000,0
random1,4500,1000,5000,186
random2,4500,1000,5000,204
random1,4500,2000,5000,404
random2,4500,2000,5000,389
random1,4500,3000,5000,576
random2,4500,3000,5000,590
random1,4500,4000,5000,761
random2,4500,4000,5000,800
random1,4500,5000,5000,953
random2,4500,5000,5000,1006
random1,5000,0,5000,0
random2,5000,0,5000,0
random1,5000,1000,5000,204
random2,5000,1000,5000,221
random1,5000,2000,5000,392
random2,5000,2000,5000,407
random1,5000,3000,5000,616
random2,5000,3000,5000,589
random1,5000,4000,5000,800
random2,5000,4000,5000,798
random1,5000,5000,5000,1014
random2,5000,5000,5000,978
random1,5500,0,5000,1
random2,5500,0,5000,0
random1,5500,1000,5000,180
random2,5500,1000,5000,195
random1,5500,2000,5000,378
random2,5500,2000,5000,399
random1,5500,3000,5000,558
random2,5500,3000,5000,593
random1,5500,4000,5000,760
random2,5500,4000,5000,789
random1,5500,5000,5000,942
random2,5500,5000,5000,988
