random1,3000,0,100,0
random2,3000,0,100,1
random1,3000,100,100,11
random2,3000,100,100,28
random1,3500,0,100,0
random2,3500,0,100,1
random1,3500,100,100,12
random2,3500,100,100,23
random1,4000,0,100,0
random2,4000,0,100,0
random1,4000,100,100,18
random2,4000,100,100,22
random1,4500,0,100,0
random2,4500,0,100,0
random1,4500,100,100,17
random2,4500,100,100,21
random1,5000,0,100,0
random2,5000,0,100,0
random1,5000,100,100,21
random2,5000,100,100,21
random1,5500,0,100,0
random2,5500,0,100,0
random1,5500,100,100,18
random2,5500,100,100,14
random1,3000,0,500,0
random2,3000,0,500,0
random1,3000,500,500,83
random2,3000,500,500,99
random1,3500,0,500,0
random2,3500,0,500,1
random1,3500,500,500,97
random2,3500,500,500,106
random1,4000,0,500,0
random2,4000,0,500,0
random1,4000,500,500,94
random2,4000,500,500,107
random1,4500,0,500,0
random2,4500,0,500,0
random1,4500,500,500,96
random2,4500,500,500,92
random1,5000,0,500,0
random2,5000,0,500,0
random1,5000,500,500,95
random2,5000,500,500,90
random1,5500,0,500,0
random2,5500,0,500,0
random1,5500,500,500,78
random2,5500,500,500,108
random1,3000,0,1000,0
random2,3000,0,1000,0
random1,3000,1000,1000,184
random2,3000,1000,1000,206
random1,3500,0,1000,1
random2,3500,0,1000,0
random1,3500,1000,1000,181
random2,3500,1000,1000,194
random1,4000,0,1000,0
random2,4000,0,1000,0
random1,4000,1000,1000,199
random2,4000,1000,1000,187
random1,4500,0,1000,0
random2,4500,0,1000,1
random1,4500,1000,1000,208
random2,4500,1000,1000,178
random1,5000,0,1000,0
random2,5000,0,1000,0
random1,5000,1000,1000,194
random2,5000,1000,1000,212
random1,5500,0,1000,1
random2,5500,0,1000,0
random1,5500,1000,1000,216
random2,5500,1000,1000,202
random1,3000,0,5000,0
random2,3000,0,5000,1
random1,3000,1000,5000,157
random2,3000,1000,5000,225
random1,3000,2000,5000,339
random2,3000,2000,5000,441
random1,3000,3000,5000,554
random2,3000,3000,5000,618
random1,3000,4000,5000,733
random2,3000,4000,5000,821
random1,3000,5000,5000,918
random2,3000,5000,5000,1010
random1,3500,0,5000,0
random2,3500,0,5000,1
random1,3500,1000,5000,201
random2,3500,1000,5000,208
random1,3500,2000,5000,401
random2,3500,2000,5000,406
random1,3500,3000,5000,574
random2,3500,3000,5000,620
random1,3500,4000,5000,775
random2,3500,4000,5000,808
random1,3500,5000,5000,968
random2,3500,5000,5000,1005
random1,4000,0,5000,0
random2,4000,0,5000,0
random1,4000,1000,5000,191
random2,4000,1000,5000,189
random1,4000,2000,5000,397
random2,4000,2000,5000,355
random1,4000,3000,5000,607
random2,4000,3000,5000,563
random1,4000,4000,5000,814
random2,4000,4000,5000,747
random1,4000,5000,5000,1001
random2,4000,5000,5000,936
random1,4500,0,5000,0
random2,4500,0,5000,0
random1,4500,1000,5000,189
random2,4500,1000,5000,188
random1,4500,2000,5000,396
random2,4500,2000,5000,369
random1,4500,3000,5000,601
random2,4500,3000,5000,566
random1,4500,4000,5000,805
random2,4500,4000,5000,747
random1,4500,5000,5000,987
random2,4500,5000,5000,936
random1,5000,0,5000,1
random2,5000,0,5000,0
random1,5000,1000,5000,198
random2,5000,1000,5000,192
random1,5000,2000,5000,382
random2,5000,2000,5000,376
random1,5000,3000,5000,553
random2,5000,3000,5000,569
random1,5000,4000,5000,737
random2,5000,4000,5000,759
random1,5000,5000,5000,908
random2,5000,5000,5000,978
random1,5500,0,5000,0
random2,5500,0,5000,0
random1,5500,1000,5000,195
random2,5500,1000,5000,179
random1,5500,2000,5000,391
random2,5500,2000,5000,372
random1,5500,3000,5000,580
random2,5500,3000,5000,556
random1,5500,4000,5000,765
random2,5500,4000,5000,745
random1,5500,5000,5000,961
random2,5500,5000,5000,914
random1,3000,0,10000,0
random2,3000,0,10000,1
random1,3000,1000,10000,191
random2,3000,1000,10000,204
random1,3000,2000,10000,398
random2,3000,2000,10000,400
random1,3000,3000,10000,592
random2,3000,3000,10000,599
random1,3000,4000,10000,776
random2,3000,4000,10000,800
random1,3000,5000,10000,961
random2,3000,5000,10000,985
random1,3000,6000,10000,1137
random2,3000,6000,10000,1187
random1,3000,7000,10000,1322
random2,3000,7000,10000,1397
random1,3000,8000,10000,1511
random2,3000,8000,10000,1585
random1,3000,9000,10000,1690
random2,3000,9000,10000,1773
random1,3000,10000,10000,1878
random2,3000,10000,10000,1976
random1,3500,0,10000,0
random2,3500,0,10000,0
random1,3500,1000,10000,190
random2,3500,1000,10000,182
random1,3500,2000,10000,390
random2,3500,2000,10000,394
random1,3500,3000,10000,564
random2,3500,3000,10000,598
random1,3500,4000,10000,739
random2,3500,4000,10000,799
random1,3500,5000,10000,927
random2,3500,5000,10000,999
random1,3500,6000,10000,1117
random2,3500,6000,10000,1185
random1,3500,7000,10000,1335
random2,3500,7000,10000,1373
random1,3500,8000,10000,1512
random2,3500,8000,10000,1574
random1,3500,9000,10000,1706
random2,3500,9000,10000,1775
random1,3500,10000,10000,1892
random2,3500,10000,10000,1975
random1,4000,0,10000,1
random2,4000,0,10000,0
random1,4000,1000,10000,191
random2,4000,1000,10000,202
random1,4000,2000,10000,400
random2,4000,2000,10000,383
random1,4000,3000,10000,607
random2,4000,3000,10000,591
random1,4000,4000,10000,825
random2,4000,4000,10000,766
random1,4000,5000,10000,1003
random2,4000,5000,10000,961
random1,4000,6000,10000,1225
random2,4000,6000,10000,1151
random1,4000,7000,10000,1408
random2,4000,7000,10000,1332
random1,4000,8000,10000,1620
random2,4000,8000,10000,1512
random1,4000,9000,10000,1830
random2,4000,9000,10000,1696
random1,4000,10000,10000,2001
random2,4000,10000,10000,1925
random1,4500,0,10000,0
random2,4500,0,10000,0
random1,4500,1000,10000,198
random2,4500,1000,10000,195
random1,4500,2000,10000,397
random2,4500,2000,10000,390
random1,4500,3000,10000,588
random2,4500,3000,10000,590
random1,4500,4000,10000,777
random2,4500,4000,10000,802
random1,4500,5000,10000,966
random2,4500,5000,10000,993
random1,4500,6000,10000,1170
random2,4500,6000,10000,1179
random1,4500,7000,10000,1359
random2,4500,7000,10000,1371
random1,4500,8000,10000,1556
random2,4500,8000,10000,1568
random1,4500,9000,10000,1749
random2,4500,9000,10000,1740
random1,4500,10000,10000,1951
random2,4500,10000,10000,1924
random1,5000,0,10000,0
random2,5000,0,10000,0
random1,5000,1000,10000,215
random2,5000,1000,10000,184
random1,5000,2000,10000,413
random2,5000,2000,10000,374
random1,5000,3000,10000,622
random2,5000,3000,10000,546
random1,5000,4000,10000,805
random2,5000,4000,10000,743
random1,5000,5000,10000,1003
random2,5000,5000,10000,930
random1,5000,6000,10000,1197
random2,5000,6000,10000,1135
random1,5000,7000,10000,1409
random2,5000,7000,10000,1319
random1,5000,8000,10000,1602
random2,5000,8000,10000,1526
random1,5000,9000,10000,1780
random2,5000,9000,10000,1728
random1,5000,10000,10000,1971
random2,5000,10000,10000,1926
random1,5500,0,10000,0
random2,5500,0,10000,0
random1,5500,1000,10000,204
random2,5500,1000,10000,199
random1,5500,2000,10000,382
random2,5500,2000,10000,405
random1,5500,3000,10000,578
random2,5500,3000,10000,573
random1,5500,4000,10000,799
random2,5500,4000,10000,745
random1,5500,5000,10000,989
random2,5500,5000,10000,948
random1,5500,6000,10000,1172
random2,5500,6000,10000,1139
random1,5500,7000,10000,1361
random2,5500,7000,10000,1337
random1,5500,8000,10000,1525
random2,5500,8000,10000,1547
random1,5500,9000,10000,1736
random2,5500,9000,10000,1721
random1,5500,10000,10000,1925
random2,5500,10000,10000,1932
random1,3000,0,100,1
random2,3000,0,100,0
random1,3000,100,100,21
random2,3000,100,100,17
random1,3500,0,100,0
random2,3500,0,100,1
random1,3500,100,100,13
random2,3500,100,100,16
random1,4000,0,100,0
random2,4000,0,100,0
random1,4000,100,100,21
random2,4000,100,100,18
random1,4500,0,100,0
random2,4500,0,100,1
random1,4500,100,100,12
random2,4500,100,100,27
random1,5000,0,100,0
random2,5000,0,100,0
random1,5000,100,100,16
random2,5000,100,100,24
random1,5500,0,100,1
random2,5500,0,100,0
random1,5500,100,100,22
random2,5500,100,100,22
random1,3000,0,500,1
random2,3000,0,500,0
random1,3000,500,500,98
random2,3000,500,500,100
random1,3500,0,500,0
random2,3500,0,500,0
random1,3500,500,500,107
random2,3500,500,500,87
random1,4000,0,500,0
random2,4000,0,500,1
random1,4000,500,500,89
random2,4000,500,500,111
random1,4500,0,500,0
random2,4500,0,500,0
random1,4500,500,500,102
random2,4500,500,500,98
random1,5000,0,500,0
random2,5000,0,500,1
random1,5000,500,500,92
random2,5000,500,500,103
random1,5500,0,500,0
random2,5500,0,500,0
random1,5500,500,500,93
random2,5500,500,500,93
random1,3000,0,1000,0
random2,3000,0,1000,0
random1,3000,1000,1000,204
random2,3000,1000,1000,190
random1,3500,0,1000,1
random2,3500,0,1000,0
random1,3500,1000,1000,197
random2,3500,1000,1000,199
random1,4000,0,1000,1
random2,4000,0,1000,0
random1,4000,1000,1000,171
random2,4000,1000,1000,203
random1,4500,0,1000,0
random2,4500,0,1000,0
random1,4500,1000,1000,181
random2,4500,1000,1000,199
random1,5000,0,1000,0
random2,5000,0,1000,1
random1,5000,1000,1000,197
random2,5000,1000,1000,206
random1,5500,0,1000,0
random2,5500,0,1000,0
random1,5500,1000,1000,198
random2,5500,1000,1000,215
random1,3000,0,5000,1
random2,3000,0,5000,0
random1,3000,1000,5000,183
random2,3000,1000,5000,210
random1,3000,2000,5000,375
random2,3000,2000,5000,402
random1,3000,3000,5000,562
random2,3000,3000,5000,597
random1,3000,4000,5000,741
random2,3000,4000,5000,791
random1,3000,5000,5000,948
random2,3000,5000,5000,977
random1,3500,0,5000,0
random2,3500,0,5000,0
random1,3500,1000,5000,197
random2,3500,1000,5000,187
random1,3500,2000,5000,387
random2,3500,2000,5000,376
random1,3500,3000,5000,609
random2,3500,3000,5000,553
random1,3500,4000,5000,806
random2,3500,4000,5000,750
random1,3500,5000,5000,1011
random2,3500,5000,5000,909
random1,4000,0,5000,0
random2,4000,0,5000,0
random1,4000,1000,5000,212
random2,4000,1000,5000,182
random1,4000,2000,5000,409
random2,4000,2000,5000,379
random1,4000,3000,5000,605
random2,4000,3000,5000,576
random1,4000,4000,5000,792
random2,4000,4000,5000,771
random1,4000,5000,5000,998
random2,4000,5000,5000,966
random1,4500,0,5000,0
random2,4500,0,5000,0
random1,4500,1000,5000,227
random2,4500,1000,5000,181
random1,4500,2000,5000,423
random2,4500,2000,5000,391
random1,4500,3000,5000,627
random2,4500,3000,5000,612
random1,4500,4000,5000,828
random2,4500,4000,5000,798
random1,4500,5000,5000,1033
random2,4500,5000,5000,984
random1,5000,0,5000,0
random2,5000,0,5000,0
random1,5000,1000,5000,186
random2,5000,1000,5000,187
random1,5000,2000,5000,367
random2,5000,2000,5000,371
random1,5000,3000,5000,565
random2,5000,3000,5000,574
random1,5000,4000,5000,753
random2,5000,4000,5000,753
random1,5000,5000,5000,941
random2,5000,5000,5000,944
random1,5500,0,5000,0
random2,5500,0,5000,0
random1,5500,1000,5000,186
random2,5500,1000,5000,166
random1,5500,2000,5000,388
random2,5500,2000,5000,344
random1,5500,3000,5000,580
random2,5500,3000,5000,550
random1,5500,4000,5000,781
random2,5500,4000,5000,727
random1,5500,5000,5000,998
random2,5500,5000,5000,899
random1,3000,0,10000,0
random2,3000,0,10000,1
random1,3000,1000,10000,206
random2,3000,1000,10000,182
random1,3000,2000,10000,411
random2,3000,2000,10000,374
random1,3000,3000,10000,610
random2,3000,3000,10000,570
random1,3000,4000,10000,830
random2,3000,4000,10000,774
random1,3000,5000,10000,1015
random2,3000,5000,10000,962
random1,3000,6000,10000,1185
random2,3000,6000,10000,1154
random1,3000,7000,10000,1383
random2,3000,7000,10000,1348
random1,3000,8000,10000,1570
random2,3000,8000,10000,1530
random1,3000,9000,10000,1762
random2,3000,9000,10000,1719
random1,3000,10000,10000,1963
random2,3000,10000,10000,1939
random1,3500,0,10000,0
random2,3500,0,10000,0
random1,3500,1000,10000,176
random2,3500,1000,10000,181
random1,3500,2000,10000,366
random2,3500,2000,10000,383
random1,3500,3000,10000,554
random2,3500,3000,10000,580
random1,3500,4000,10000,750
random2,3500,4000,10000,792
random1,3500,5000,10000,941
