hypercube1,3000,0,100,0
hypercube2,3000,0,100,1
hypercube1,3000,100,100,16
hypercube2,3000,100,100,21
hypercube1,3500,0,100,1
hypercube2,3500,0,100,0
hypercube1,3500,100,100,19
hypercube2,3500,100,100,16
hypercube1,4000,0,100,0
hypercube2,4000,0,100,0
hypercube1,4000,100,100,19
hypercube2,4000,100,100,18
hypercube1,4500,0,100,0
hypercube2,4500,0,100,0
hypercube1,4500,100,100,14
hypercube2,4500,100,100,13
hypercube1,5000,0,100,0
hypercube2,5000,0,100,0
hypercube1,5000,100,100,17
hypercube2,5000,100,100,13
hypercube1,5500,0,100,0
hypercube2,5500,0,100,1
hypercube1,5500,100,100,19
hypercube2,5500,100,100,20
hypercube1,3000,0,500,0
hypercube2,3000,0,500,0
hypercube1,3000,500,500,81
hypercube2,3000,500,500,86
hypercube1,3500,0,500,1
hypercube2,3500,0,500,0
hypercube1,3500,500,500,92
hypercube2,3500,500,500,85
hypercube1,4000,0,500,0
hypercube2,4000,0,500,0
hypercube1,4000,500,500,81
hypercube2,4000,500,500,86
hypercube1,4500,0,500,0
hypercube2,4500,0,500,0
hypercube1,4500,500,500,97
hypercube2,4500,500,500,85
hypercube1,5000,0,500,1
hypercube2,5000,0,500,0
hypercube1,5000,500,500,81
hypercube2,5000,500,500,88
hypercube1,5500,0,500,0
hypercube2,5500,0,500,1
hypercube1,5500,500,500,95
hypercube2,5500,500,500,77
hypercube1,3000,0,1000,0
hypercube2,3000,0,1000,0
hypercube1,3000,1000,1000,165
hypercube2,3000,1000,1000,163
hypercube1,3500,0,1000,0
hypercube2,3500,0,1000,0
hypercube1,3500,1000,1000,171
hypercube2,3500,1000,1000,163
hypercube1,4000,0,1000,0
hypercube2,4000,0,1000,0
hypercube1,4000,1000,1000,162
hypercube2,4000,1000,1000,181
hypercube1,4500,0,1000,1
hypercube2,4500,0,1000,0
hypercube1,4500,1000,1000,177
hypercube2,4500,1000,1000,166
hypercube1,5000,0,1000,0
hypercube2,5000,0,1000,0
